permitnumber,address,typeofwork,approvedscopeofwork,permitissuedate,lng,lat
DP-2022-001436,4109 OGDEN ST,Minor Demolition,"For the complete demolition of a SFD as part of the City of Philadelphia demolition program. Add'l specs: No sidewalk. (1) Stucco c/w 4111 Ogden. Install 4' High Chain Link Fence in rear c/w 4111 Ogden. Install erosion control mat w/ topsoil and seed. Take tree stump in rear down to 12"" above grade.					",2022-10-14 04:00:00+00,-75.2065889802548,39.96938931048783
DP-2022-000152,1756 N CROSKEY ST,Minor Demolition,Sub Demolition Permit for CF-2022-007549. For the complete demolition of a SFD as part of the City of Philadelphia demolition program. * Add'l specs:  No stucco. No sidewalk. Contractor to add backfill to adjacent property to shore foundation wall  ,2022-02-01 05:00:00+00,-75.17158552956123,39.981737390744755
PP-2023-002513,1117-19 N 63RD ST,Alterations,Replace house trap and fresh air inlet. Emergency excavation needed due to sewage backing up.,2023-02-23 05:00:00+00,-75.24635326951224,39.982076880880406
PP-2025-003923,817 MCKEAN ST,Alterations,Replace house trap and fresh air inlet. ,2025-03-25 04:00:00+00,-75.15999810959573,39.924519660510946
PP-2020-006498,1126 VERNON RD,Alterations,Replace house drain house trap and fresh air inlet PPC 2018,2020-08-04 04:00:00+00,-75.17129872990695,40.06879819056834
PP-2022-008937,7346 BELDEN ST,Alterations,Replace house trap and fresh air inlet for storm and sanitary drains.,2022-06-08 04:00:00+00,-75.06719746981369,40.05429737050458
PP-2020-003748,174 LARKSPUR PL,Alterations,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2020-06-17 04:00:00+00,-75.03012229981596,40.120716020856456
PP-2024-015645,845 S 57TH ST,Alterations,Replace house trap and fresh air inlet. ,2024-11-13 05:00:00+00,-75.23748788964073,39.94736953090685
PP-2022-010330,2338 W SERGEANT ST,Alterations,"REPAIR / REPLACE CT, FAI",2022-07-11 04:00:00+00,-75.17076358036927,39.993696780529646
PP-2025-002892,2438 N BANCROFT ST,Alterations,Replace house trap and fresh air inlet. ,2025-03-06 05:00:00+00,-75.15927140034704,39.99087508063173
PP-2022-004433,6154 CATHARINE ST,Alterations,"Replace house drain, house trap and fresh air inlet. ",2022-03-24 04:00:00+00,-75.24674871036984,39.95115840068241
PP-2023-007117,8949 ALTON ST,Alterations,"NSTALL 5 lavatories, 5 toilets, 5 shower/tubs, 2 kitchen sinks,",2023-05-25 04:00:00+00,-75.04900973989706,40.08472564054965
PP-2022-013539,1741 N MARSHALL ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2022-009960,2023-11-20 05:00:00+00,-75.14570282051203,39.97812838124963
PP-2024-015159,2010 LATONA ST,New Construction or Additions,"5 lav
4 wc 
4tub/show
1 wash
1 kit
1 hwh",2024-12-20 05:00:00+00,-75.17732344015914,39.936213541042726
PP-2023-015166,1837 N LECOUNT ST,Alterations,Plumbing Permit (Interior) for combo RP-2023-010423,2023-11-06 05:00:00+00,-75.17761638950459,39.98366197118366
PP-2020-001455,3707 MELON ST,New Construction or Additions,"Installation of piping throughout Interior,  Install - 1 Kitchen Sink, 1 Laundry Sink, 1 Hot-Water Heater, 2 Lav, 1 Shower/Tub, 2 WC  as per 2018 Philadelphia Plumbing Code",2020-07-10 04:00:00+00,-75.19660236053811,39.96538919056575
PP-2024-014890,9650 HILSPACH ST,Alterations,"1 wc
1 bs
1 s/bt
3 FIXTURES",2024-10-28 04:00:00+00,-75.02693125973036,40.084564651271606
PP-2021-024446,231 W ATLANTIC ST,Alterations,"Remove old existing pipes to existing fixtures and replace with new pipes per 2018 plumbing code. Including (2) water closets,(2) lavs,(1) tub and shower,(kitchen sink,(1) laundry tub. Total of 7 fixtures.  ",2021-12-20 05:00:00+00,-75.1332677696109,40.004235690689015
PP-2021-010936,6240 WASHINGTON AVE,Alterations,Main drain ,2021-07-15 04:00:00+00,-75.24930563952981,39.948349140566826
PP-2024-017551,2911 N 9TH ST,Alterations,"Replace 3/4"" WATER SREVICE ",2025-01-02 05:00:00+00,-75.1451950204324,39.9961875712247
PP-2024-002819,816 DORSET ST,Alterations,"3/4"" water service, curb trap, fresh air inlet and main drain ",2024-03-07 05:00:00+00,-75.1746825198887,40.06343775077921
PP-2022-010387,5936 CRYSTAL ST,Alterations,REPAIR / REPLACE Curb trap and fresh air inlet ,2022-07-14 04:00:00+00,-75.10658407957227,40.04741184063191
PP-2024-012037,5210 BURTON ST,Alterations,"Replace 3/4"" water service ",2024-08-30 04:00:00+00,-75.07074153987215,40.015066850503096
PP-2025-011704,235 BENEZET ST,Alterations,"Replace 3/4"" water service ",2025-09-15 04:00:00+00,-75.19711489992156,40.07328650064565
PP-2024-013287,1934 MIFFLIN ST,Alterations,"Replace 3/4"" water service ",2024-09-25 04:00:00+00,-75.1782266095665,39.927839000497514
PP-2023-017208,5934 DELANCEY ST,Alterations,"REPAIR/REPLACE CT & FAI.

AMEND
Main drain ",2023-12-28 05:00:00+00,-75.24104432968724,39.955817500917234
PP-2023-014164,845 ANCHOR ST,Alterations,Curb trap and fresh air inlet ,2023-10-16 04:00:00+00,-75.09100504970212,40.035088121092535
PP-2020-005283,612 S CLARION ST,Alterations,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2020-07-15 04:00:00+00,-75.16427380979809,39.94298767123138
RP-2023-003052,4424 LARCHWOOD AVE,Addition and/or Alteration,"For interior alterations and structural modifications to an existing semi-detached single family dwelling per plans. Separate permits are required for all associated Mechanical, Electrical, and Plumbing work. Basement to remain non-habitable, to be used for storage and utilities only.",2023-06-08 04:00:00+00,-75.21213256977838,39.94997533048304
PP-2021-002265,2532 E YORK ST,Alterations,"rough in 2 bathrooms with 2 toilets 2 vanities 2 tub/showers, Install a gas hot water tank, 1 laundry tub, 1 kitchen sink",2021-02-12 05:00:00+00,-75.12333941996614,39.976432661376805
RP-2022-005002,3459 W PENN ST,Addition and/or Alteration,"EZ PERMIT STANDARDS ALTERATIONS – For alterations to an Existing Philadelphia Historic Property - Single Family Dwelling Property as per attached standard. Deviations from this standard will result in permit revocation and require submission of construction plans.  Structural alteration or repair is expressly prohibited under this permit. Prohibited structural work any modifications to exterior walls, party walls, floor/roof framing or foundations, including underpinning, excavation, and removal of foundation slab. NO WORK MAY BE PERFORMED IN THE BASEMENT OR CELLAR. Separate permits required for Mechanical, Electric and Plumbing. This permit is for the Alterations approved by the Philadelphia Historic Commission as follows: Interior Renovations only. new kitchen and a new bathroom, drywall all walls and ceilings on the 1st and 2nd floor. Insulate the exterior walls and roof area. New trim and interior doors on both the 1st and 2nd floor to follow interior alterations standards, No work to the exterior, no work to exterior doors or windows.

",2022-05-31 04:00:00+00,-75.19092311025616,40.01414636063771
PP-2020-005820,1820 N 28TH ST,Alterations,For interior plumbing,2020-08-16 04:00:00+00,-75.18003745015261,39.98362864059932
MP-2021-005222,315 PLEASANT ST,Addition and/or Alterations,Replace furnace 80% Bryant gas 315090,2021-09-08 04:00:00+00,-75.18255523029676,40.05806371055967
PP-2022-000134,336 JACKSON ST,Alterations,for 7 fixtures 2 W/C 1 shower 1 Laundry Tub 2 Vanities 1 Kitchen sink 1 Washer Box according to the 2018 PPC.,2022-01-04 05:00:00+00,-75.15268286962052,39.92074715053403
MP-2022-002242,2023 PIERCE ST,Addition and/or Alterations,"EZ PERMIT DUCTWORK & WARM-AIR APPLIANCES - For the installation of New Ductwork, Registers/Grilles/Diffusers, and Warm-Air Appliances as per attached standards.  Deviations from these standards require submission of construction and site plans. EACH HVAC UNIT TO BE SELF-CONTAINED WITHIN EACH DWELLING UNIT. NO PENETRATIONS OF RATED ASSEMBLIES. (Replace furnace only in kind with air temp 70,000 BTU gas furnace. NO NEW DUCTWORK).",2022-04-21 04:00:00+00,-75.17900882973031,39.929896721352385
MP-2025-006691,2023 S REDFIELD ST,Addition and/or Alterations,"EZ PERMIT DUCTWORK & WARM-AIR APPLIANCES- For the installation of New Ductwork, Registers/Grilles/Diffusers, and Warm-Air Appliances as per attached standards.  Deviations from these standards require submission of construction and site plans.  Additional permits may be required.

Replacing the old gas condensing boiler with a new gas condensing boiler of the same like and kind. No ductwork is being installed at this location. NO OTHER WORK PERMITTED ON THIS PERMIT. No penetrations to fire-rated assemblies. NO NEW DUCTWORK proposed on ductwork or common areas
",2026-01-02 05:00:00+00,-75.22842283008411,39.932975910593406
MP-2025-000193,2410 W CLEARFIELD ST,Addition and/or Alterations,"For the installation of New Ductwork, Registers/Grilles/Diffusers, and Warm-Air Appliances as per attached standards.  Deviations from these standards require submission of construction and site plans. (Note: rooftop installations will require plans unless it has already been included on any approved alteration plans.",2025-01-13 05:00:00+00,-75.16997325054636,40.00200508055306
PP-2020-006776,3328 N PARK AVE,Alterations,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2020-08-24 04:00:00+00,-75.15137067982118,40.00388501121106
PP-2020-015051,164 DEARBORN ST,Alterations,Installing 10 Fixtures & 1 Washer Machine PPC 2018,2021-01-08 05:00:00+00,-75.2219040398672,39.96265499074675
PP-2023-007449,1312 N 24TH ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2023-005251,2023-07-18 04:00:00+00,-75.1754089002977,39.97566827079896
PP-2022-002360,5838 LANSDOWNE AVE,Alterations,Installing 8 Fixtures & 1 Washer Machine,2022-02-15 05:00:00+00,-75.2381090501085,39.97594365068478
PP-2025-009180,1836 EARP ST,Alterations,"Installing 11 Fixtures
1 HWH
2 Shower/tubs
3 toilets
3 lavs
1 washer machine
1 KS
",2025-07-17 04:00:00+00,-75.17529122965519,39.93417552060137
PP-2024-003364,202 N 53RD ST,Alterations,Installing 9 Fixtures,2024-03-07 05:00:00+00,-75.22641454016076,39.963527270629754
PP-2020-012660,1251 N 15TH ST,New Construction or Additions,"Installing Two 1” Water Service, 5” Curb Trap, 4” Main Drain & 4” Fresh Air Inlet",2020-11-12 05:00:00+00,-75.16062338989235,39.97309065053135
PP-2023-002179,3114 BYBERRY RD,New Construction or Additions,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2023-03-13 04:00:00+00,-74.97919170996767,40.09979666088037
PP-2021-015307,2614 E HAGERT ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2021-005114,2024-10-09 04:00:00+00,-75.12161970056451,39.97691323075047
PP-2020-009299,1913 N ORIANNA ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2020-009707,2021-01-05 05:00:00+00,-75.1403097699522,39.979906180663484
PP-2021-023078,831 N STILLMAN ST,Alterations,Replace water service ,2021-12-08 05:00:00+00,-75.17830693994999,39.97086384065012
PP-2021-010012,2249 CROSS ST,New Construction or Additions,FOR THE ERECTION OF AN ATTACHED STRUCTURE FOR USE AS SINGLE-FAMILY HOUSEHOLD LIVING. SHEETING AND SHORING AS PRESCRIBED IN GEOTECH REPORT. SEPARATE PERMITS REQUIRED FOR SPRINKLER (13D) WORK. ENERGY CODE COMPLIANCE IN ACCORDANCE WITH 2015 IRC. PRIOR TO ISSUANCE OF C/O SUBMITTAL OF AIR BARRIER CHECKLIST AND ENVELOPE TESTING CERTIFICATE IS REQUIRED. BOTH TO BE COMPLETED BY AN APPROVED PARTY.,2021-10-29 04:00:00+00,-75.18264988999039,39.932868230897476
PP-2024-004700,4239 FAIRMOUNT AVE,Alterations,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2024-03-27 04:00:00+00,-75.20868941049143,39.964861090940765
PP-2023-012934,4612 LESHER ST,Alterations,REPAIR/REPLACE CT & FAI,2023-09-26 04:00:00+00,-75.08388458005673,40.01430541070825
PP-2024-001510,2949 N 3RD ST,Alterations,"Replace underfloor plumbing for 2nd floor bathroom for toilet, lav and tub
Install toilet, lav and tub

No basement work
No structural changes",2024-03-19 04:00:00+00,-75.13626817047367,39.99576002101443
PP-2023-013246,6151 VINE ST,Alterations,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2023-09-22 04:00:00+00,-75.24350706941459,39.96725802136198
PP-2022-013641,2026 PLUM ST,Alterations,"Replace 3 pc bath fixtures (toilet, tub and vanity) ",2022-10-11 04:00:00+00,-75.07930215976121,40.01117521132634
PP-2022-006912,7047 LARGE ST,Alterations,"REPAIR/REPLACE CT, FAI",2022-05-02 04:00:00+00,-75.06715293006819,40.04663369079309
PP-2021-021925,2052 W 65TH AVE,Alterations,"Replace bathroom drain lines install new toilet PPC 2018




",2021-11-18 05:00:00+00,-75.15381559054958,40.05281745101977
PP-2021-006915,7320 PALMETTO ST,Alterations,Replace curb traps and fresh air inlets ,2021-04-27 04:00:00+00,-75.08276964986466,40.06167803091021
PP-2021-004777,6116 CHESTNUT ST,Alterations,replace rain leader cess pool ,2021-03-23 04:00:00+00,-75.24371901999662,39.96049773077204
PP-2024-005626,1734 N MARSTON ST,Alterations,"2nd fl bath under floor plumbing / install new toilet, tub and sink       3 FIXTURES",2024-04-16 04:00:00+00,-75.17959646035509,39.9823596409006
PP-2020-006191,2013 S MILDRED ST,Alterations,"Replace Curb Trap, Main Drain and Fresh air inlet PPC 2018",2020-07-29 04:00:00+00,-75.15998737024769,39.923830670852794
MP-2023-003727,2301 SHARSWOOD ST,New Construction,Mechanical / Fuel Gas Permit for combo RP-2023-003066,2024-08-28 04:00:00+00,-75.17402841021006,39.977326090758716
PP-2021-002327,8014 WINSTON RD,Alterations,"Storm & sanitary curb traps, fresh air inlets ",2021-02-10 05:00:00+00,-75.1999310401747,40.073322501153626
FP-2022-000342,2001 BEACH ST,New Construction,"FOR THE INSTALLATION OF AN NFPA 13R FIRE SUPRESSION SYSTEM SERVICED BY A TWO INCH PRIVATE FIRE SERVICE LINE CONNECTED TO A PREVIOUSLY APPROVED 4"" SERVICE LINE CONNECTED TO  6"" PRIVATE MAIN WITH A FIRE PUMP AND  WILKENS 350 BACK FLOW PREVENTER ASSEMBLY LOCATED WITHIN A METER PIT AS PER APPROVED PLANS  FP-2020-000201  FOR SITE WORK, PUMP, BACKFLOW PREVENTION ASSEMBLY AND MAINS.    ALL WORK TO BE DONE PER APPROVED PLANS. IF FIELD CONDITIONS VARY CONTACT DESIGN ENGINEER PRIOR TO THE START OF ANY WORK. FIRE SUPPRESSION SYSTEM TO BE INSTALLED IN ACCORDANCE WITH NFPA 13R STANDARD.",2022-05-31 04:00:00+00,-75.11693210992816,39.971272101012175
