permitnumber,address,typeofwork,approvedscopeofwork,permitissuedate,lng,lat
PP-2021-002595,2133 N FRANKLIN ST,New Construction or Additions,"EZPLUM - WATER DISTRIBUTION PERMIT - COMPLETE PLUMBING SYSTEM FOR NEW SFD TO INCLUDE BATHS, KITCHEN / LAUNDRY, DWH, NEW WATER AND SEWER SERVICE, CURB TRAP INCL WITH BLDG DRAIN. Plumbing Permit (Water Distribution) for combo RP-2020-014994.",2021-04-15 04:00:00+00,-75.14609039037481,39.98406820115876
PP-2021-016935,732 N SHEDWICK ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2021-011235,2022-01-13 05:00:00+00,-75.193058629433,39.96706046131991
PP-2020-011704,1542 S CAPITOL ST,New Construction or Additions,New construction of a 3 story single family row home,2021-03-11 05:00:00+00,-75.17895410054734,39.93220340091087
PP-2024-012373,2151 E ORLEANS ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2024-002449,2025-02-07 05:00:00+00,-75.11468108971206,39.98845045065165
PP-2023-002592,2060 E WILLIAM ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2022-014035,2024-08-23 04:00:00+00,-75.11777207994237,39.98856925060948
ZP-2024-008694,2142 BELLMORE ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED STRUCTURE. SIZE & LOCATION AS SHOWN ON THE APPLICATION/PLANS.,2024-09-06 09:52:47+00,-75.11450977975761,39.98849752082054
PP-2020-008686,1106 S 27TH ST,New Construction or Additions,"For minor construction work at the subject property in accordance with all applicable provisions of the Philadelphia Code, all references codes and standards, and the attached EZ Standard, where included. Deviation from this standard shall result in permit revocation. A separate permit from the Philadelphia Department of Streets is required for any sidewalk and street closures. All means of pedestrian protection required at the site in accordance with the Philadelphia Building Code Chapter 33 shall be in place prior to start of work.",2020-09-21 04:00:00+00,-75.18852979981982,39.939327471299286
PP-2020-006148,3248 KENSINGTON AVE,New Construction or Additions,Lateral Seal.,2020-07-29 04:00:00+00,-75.11195291016116,39.99750676099751
PP-2024-007922,652 N 38TH ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2023-009692,2025-08-01 04:00:00+00,-75.19791116056203,39.9650562609672
PP-2024-004332,4050 CONSHOHOCKEN AVE,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2024-002806,2025-06-10 04:00:00+00,-75.21287778965673,40.001192930634005
PP-2021-023715,2001 BEACH ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-019223,2023-04-05 04:00:00+00,-75.11693210992816,39.971272101012175
ZP-2024-006043,2209 N FRANKLIN ST,"New construction, addition, GFA change","FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH CELLAR. SIZE AND LOCATION AS SHOWN IN THE APPLICATION / PLAN.

**AMENDMENT APPROVED ON 9/03/2024: TO AMENDMENT PREVIOUSLY APPROVED ZONING PERMIT #ZP-2024-006043, TO DOCUMENT THE CHANGE TO ADD AN ACCESSORY ROOF DECK (FOR RESIDENTIAL USE ONLY) WITH ROOF ACCESS STRUCTURE; AND THE REMAINING PERMIT SAME AS PREVIOUSLY APPROVED. SIZE AND LOCATION AS SHOWN ON THE PLANS**",2024-08-16 20:41:42+00,-75.14584647043415,39.985200611048484
ZP-2022-010808,254 S 45TH ST,"New construction, addition, GFA change",FOR THE PARTIAL DEMOLITION OF AN EXISTING ATTACHED STRUCTURE AND THE ERECTION OF AN ADDITION TO INCLUDE ROOF DECK AND ROOF DECK ACCESS STRUCTURE. SIZE AND LOCATION AS SHOWN ON APPLICATION/PLAN. ,2022-12-09 00:44:36+00,-75.21233770995656,39.95351027097551
ZP-2025-011894,8319 GILBERT ST,"New construction, addition, GFA change",FOR THE ERECTION OF A DECK AT THE REAR OF THE EXSITING ATTACHED STRUCTURE. SIZE AND LOCATION AS SHOWN IN THE APPLICATION / PLANS.,2025-12-03 04:01:40+00,-75.17644984012618,40.075136871092084
PP-2025-014616,662 N 10TH ST,New Construction or Additions,"Install vents, drains, water lines, 2 toilets, 2 lavs, 2 tubs/showers, 1 laundry sink, 1 kitchen sink, 1 hot water heater, 1 hose bib, 1 yard drain, 1 house trap, 1 fresh air inlet and a 1"" water line",2026-01-12 05:00:00+00,,
PP-2020-002397,1914 N GRATZ ST,New Construction or Additions,"Install a 1.5"" domestic water distribution pipe, house drain curb trap and fresh air inlet, interior supply and DWV pipe to listed fixtures for new construction (two family dwelling) per 2018 Philadelphia Plumbing Code.",2020-07-06 04:00:00+00,-75.1645353497054,39.98307908070622
ZP-2020-001951,2146 N NATRONA ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH ROOF DECK AND ROOF DECK ACCESS STRUCTURE (TO ENCLOSE STAIRS AND LANDINGS ONLY). SIZE AND LOCATION AS SHOWN ON PLANS. ,2020-06-23 17:07:07+00,-75.18595401992006,39.98958590063265
ZP-2020-005051,961 N 45TH ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH JULIET BALCONY. SIZE AND LOCATION AS SHOWN IN PLAN. ,2020-09-03 18:20:53+00,-75.21235716967334,39.971029420789286
ZP-2025-002142,1518 N DARIEN ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED STRUCTURE TO INCLUDE A ROOF DECK AND ROOF DECK ACCESS STRUCTURE. SIZE AND LOCATION AS SHOWN IN PLANS.,2025-03-13 17:59:55+00,-75.14958073012286,39.97521257114396
PP-2021-017565,3211 MERCER ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2020-003850,2023-10-18 04:00:00+00,-75.102845559455,39.985242260535315
PP-2021-024066,950 N 6TH ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-015428,2025-10-10 04:00:00+00,-75.1470508903796,39.96857317051223
ZP-2022-011729,832 S FRONT ST,"New construction, addition, GFA change",FOR ADDITIONS TO AN EXISTING STRUCTURE. ADDITIONS TO INCLUDE THE INSTALLATION OF ACCESSORY  SOLAR PANELS AND ROOF DECK. SIZES AND LOCATION AS SHOWN IN PLAN,2022-11-11 15:42:05+00,-75.1453659600094,39.93639494107244
ZP-2024-007960,3257 KNORR ST,"New construction, addition, GFA change",FOR THE ELIMINATION OF INTERIOR PARKING SPACES (ZERO (0) ACCESSORY PARKING) TO INCREASE LIVING AREA. NO OTHER CHANGES INCLUDED,2024-08-23 15:18:47+00,-75.05210163010996,40.03324373050025
ZP-2021-000924,2207 RITTENHOUSE SQ,"New construction, addition, GFA change","AMENDMENT APPROVED AS OF 01/18/2022:
FOR REVISION OF ORIGINAL PERMIT TO INCREASE THE SIZE OF APPROVED ROOF DECK ABOVE SECOND FLOOR OF AN EXISTING ATTACHED BUILDING. SIZE AND LOCATION AS SHOWN ON AMENDED PLANS.

FOR THE ERECTION OF ROOF DECK ABOVE SECOND FLOOR OF AN EXISTING  ATTACHED BUILDING (SIZE AND LOCATION AS SHOWN ON PLANS)",2021-03-18 19:17:32+00,-75.17807043987683,39.94939240071755
PP-2025-001143,522 S 17TH ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2024-012892,2025-03-06 05:00:00+00,-75.1704277194722,39.944674571188635
ZP-2020-000929,2035 DELANCEY PL,"New construction, addition, GFA change","For the erection of a roof deck, exterior roof access stairs, and pilot house (elevator access only) above the fourth story of an attached structure. No change in use.",2020-04-24 19:56:33+00,-75.17598282015238,39.947786691290325
PP-2022-017148,2051 WAVERLY ST,New Construction or Additions,"INSTALL 1 WC, 1 LAV, 1 SHOWER & WASHING MACHINE ",2022-11-29 05:00:00+00,-75.17636892942642,39.94662661084012
ZP-2021-002600,2518 ALTER ST,"New construction, addition, GFA change","FOR THE ERECTION OF AN ATTACHED STRUCTURE (HEIGHT NTE 38 FEET) WITH PILOTHOUSE (HEIGHT NTE 10 FEET; AREA NTE 125 SF; FOR ACCESS STAIR ONLY) TO ACCESS ROOF DECK WITH 42-INCH GUARDRAILS, FOR A SINGLE-FAMILY DWELLING.  SIZE AND LOCATION AS SHOWN IN THE APPLICATION/PLANS.",2021-04-07 13:42:54+00,-75.18572664023692,39.939493690845666
ZP-2020-007800,1928 N 8TH ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED STRUCTURE. SIZE AND LOCATION AS PER PLANS,2020-11-17 17:43:48+00,-75.14781497056018,39.9811913513647
ZP-2021-015199,124 SEVILLE ST,"New construction, addition, GFA change","FOR THE ERECTION OF REAR 2-STORY ADDITION WITH ROOF DECK ACCESSED FROM A DOORWAY ON THE 3RD FLOOR, SIZE AND LOCATION AS SHOWN ON THE PLANS.",2022-01-11 00:40:02+00,-75.214801530284,40.02156160138458
ZP-2022-009457,2114 N 8TH ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH ROOF DECK AND ROOF DECK ACCESS STRUCTURE. SIZE AND LOCATION AS SHOWN IN THE APPLICATION/PLAN. ,2023-02-01 14:24:57+00,-75.1472314999928,39.983901050908294
ZP-2022-011145,3036 TITAN ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED STRUCTURE HEIGHT NTE 38' FOR USE AS SINGLE FAMILY HOUSEHOLD LIVING. SIZE AND LOCATION AS SHOWN ON PLANS,2022-10-20 19:15:24+00,-75.19456039981166,39.937889331001934
ZP-2022-013065,1148 S 13TH ST,"New construction, addition, GFA change","FOR THE ERECTION OF AN ATTACHED STRUCTURE WITH ROOF DECK ACCESSED BY A OPEN EXTERIOR SPIRAL STAIRS, SIZE AND LOCATION AS SHOWN ON THE PLANS.",2022-11-28 18:40:44+00,-75.1650848198246,39.936003710798246
ZP-2020-005391,127 W DAUPHIN ST,"New construction, addition, GFA change",Erection of an attached three-story structure with a cellar and a rooftop deck accessed by a Pilot House.,2020-09-23 21:37:33+00,-75.13345275958872,39.985105500682884
ZP-2023-003715,352 MECHANIC ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ADDITION AT THE REAR OF THE EXISTING SEMI-DETACHED STRUCTURE. SIZE AND LOCATION AS SHOWN IN APPLICATION/PLANS.,2023-05-04 18:46:48+00,-75.17335203059541,40.04260145064192
ZP-2024-001763,2106 E WILLIAM ST,"New construction, addition, GFA change","APPLICATION IS FOR A NEW CONSTRUCTION OF AN ATTACHED BUILDING  (SIZE AND LOCATION AS SHOWN ON PLANS/APPLICATION) 

AMENDMENT APPROVED AS OF 5/29/2024:
FOR AMENDMENT TO THE PREVIOUSLY APPROVED HEIGHT OF THE ATTACHED STRUCTURE. SIZE AND LOCATION AS SHOWN IN AMENDED PLAN.

AMENDMENT APPROVED AS OF 9/20/2024:
FOR AMENDMENT TO INCREASE THE HEIGHT OF STRUCTURE TO 27'-4""",2024-03-26 18:43:28+00,-75.11734011962962,39.988065651247695
ZP-2024-007202,1354 S DOVER ST,"New construction, addition, GFA change","FOR THE ERECTION OF A TWO-STORY ATTACHED STRUCTURE WITH BASEMENT; SIZE AND LOCATION AS SHOWN ON THE APPLICATION/PLANS.",2024-09-05 13:50:12+00,-75.1918733201311,39.9361079305734
PP-2021-015937,3418 MESSINA WAY,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2021-011140,2022-05-16 04:00:00+00,-75.1910937696656,39.909115590700765
PP-2024-005679,2300 PALERMO DR,New Construction or Additions,"ALL NEW PLUMBING INCLUDING CURB TRAP, FAI, HOUSE DRAIN AND 16 NEW FIXTURES WITH NEW DRAINS AND WATER LINES. SEWER AND WATER FROM STREET INTO CURB IS PART OF AN EXISTING INFRASTRUCTURE. WATER DISTRIBUTION PERMIT.",2024-04-17 04:00:00+00,-75.19088972966878,39.907576530696716
PP-2021-021045,2406 COLLI DR,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2021-015370,2022-07-15 04:00:00+00,-75.19138496943927,39.90812247052517
PP-2024-005452,527 GREEN LN,New Construction or Additions,"INSTALL 1"" WDP, SANITARY AND STORM CT, FAI, MD & 14 plumbing fixtures with new piping.
",2024-04-12 04:00:00+00,-75.21486114955012,40.03449555090648
ZP-2024-006790,1917 S 3RD ST,"New construction, addition, GFA change","FOR THE ERECTION OF THIRD FLOOR ADDITION ABOVE AN EXISTING ATTACHED STRUCTURE; SIZE AND LOCATION AS SHOWN IN THE APPLICATION/PLAN.",2024-07-22 20:22:38+00,-75.15002429993551,39.92384277082912
PP-2024-003143,610 GATEHOUSE LN,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2023-010559,2024-06-07 04:00:00+00,-75.20676755001108,40.05455918134526
ZP-2025-007325,2910 N TAYLOR ST,"New construction, addition, GFA change",FOR THE ERECTION OF A REAR ADDITION ON AN EXISTING ATTACHED STRUCTURE. SIZE AND LOCATION AS SHOWN IN PLANS.,2025-07-28 22:46:31+00,-75.1712007700152,39.999561851232635
ZP-2024-009478,2337 S LEE ST,"New construction, addition, GFA change","AMEND PERMIT 1/5/2026 - RETAIN ORIGINAL DESIGN.

AMEND PERMIT  11/13/2024 - TWO STORY ADDITION ABOVE EXITING 1 STORY PORTION AT REAR OF STRUCTURE, ADDITION AT 2ND AND 3RD FLOOR LEVEL ABOVE SIDE PORTION OF REAR YARD.

PROPOSE ADDITION PORTION: NEW 3RD. ATOP EXISTING TWO
STORY HOUSE, ENCLOSED FRONT PORCH AT FIRST LEVEL AND
ROOF DECK AND ROOF DECK ACCESS STRUCTURES AT ROOF LEVEL",2024-09-24 19:29:01+00,-75.14833498028547,39.91825195111511
ZP-2025-008059,145 WRIGHT ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ATTACHED BUILDING TO INCLUDE ROOF DECK AND ROOF DECK ACCESS STRUCTURE. SIZE AND LOCATION AS SHOWN IN APPLICATION/PLANS,2025-09-10 14:44:39+00,-75.23194358035337,40.030792251309514
PP-2025-013178,217 KRAMS AVE,New Construction or Additions,"New fixtures with piping to include: 2 water closets, 2 lavatories, 1 shower/tub unit, 1 kitchen sink, 1 laundry sink, and 1 water heater.  All work per 2018 PPC Section 919 Single-Stack Waste and Vent System.",2025-10-09 04:00:00+00,-75.22552578997859,40.03035950106274
ZP-2025-002734,816 DENSMORE RD,"New construction, addition, GFA change","FOR THE ERECTION OF A FRONT ENTRYWAY COVER, HORIZONTAL ADDITION TO THE REAR, AND DETACHED ACCESSORY STRUCTURE IN THE REAR YARD (SHED) TO AN EXISTING DETACHED STRUCTURE. SIZE AND LOCATION AS SHOWN ON THE APPLICATION/PLAN.",2025-06-27 14:59:12+00,-75.01589069993327,40.116021631077416
ZP-2023-010614,1215 S 11TH ST,"New construction, addition, GFA change",FOR THE ERECTION OF ONE STORY ADDITION ABOVE THE EXISTING REAR SECOND FLOOR AND ERECTION OF ACCESSORY ROOF DECK ACCESS FROM THIRD FLOOR REAR  ALL AS PART OF AN EXISTING ATTACHED STRUCTURE. SIZE AND LOCATION AS SHOWN IN THE APPLICATION / PLAN. ,2023-11-08 11:42:32+00,-75.1618142394847,39.934335000750444
PP-2021-015721,9336 ANNAPOLIS RD,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2021-009732,2021-09-21 04:00:00+00,-75.01365599014741,40.0648728009242
PP-2022-007985,40 MEEHAN AVE,New Construction or Additions,"Run new plumbing for 2 1/2 bathroom, 1 kitchen sink, 1 laundry 
AS PER PPC 2018",2022-05-31 04:00:00+00,-75.18571489037193,40.055262861188254
PP-2020-010965,2500 E TIOGA ST,New Construction or Additions,FOR THE ERECTION OF AN ATTACHED STRUCTURE FOR USE AS TWO (2) FAMILY HOUSEHOLD LIVING. BUILDING TO BE SPRINKERED IN ACCORDANCE WITH MINIMUM 13D SYSTEM.  PRIOR TO ISSUANCE OF C.O SUBMITTAL OF AIR BARRIER CHECKLIST AND ENVELOPE TESTING CERTIFICATE IS REQUIRED. BOTH TO BE COMPLETED BY AN APPROVED PARTY.TOWNHOUSE #31- TYPE 1,2020-10-20 04:00:00+00,-75.09823219002979,39.990061931241826
PP-2022-013849,947 N 45TH ST,New Construction or Additions,"Two Family Dwelling: 2 Kitchen, 2 Laundry, 2 HWH, 2 Tubs, 2 Showers, 5 Toilets, 6 Vanity, 2 Hose Bibs",2022-09-26 04:00:00+00,-75.21230540995064,39.97076269059761
ZP-2022-011564,1240 E FLETCHER ST,"New construction, addition, GFA change",For the erection of a rear addition and the addition of a roof deck with roof access structure above an existing three story attached structure. Size and location per plans.,2022-10-19 22:56:27+00,-75.1247175305004,39.97355083103327
PP-2023-011026,2302 SHARSWOOD ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2023-003075,2024-04-25 04:00:00+00,-75.17419729989383,39.97698324055325
PP-2025-009316,2513 E ELKHART ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2025-006091,2025-11-17 05:00:00+00,-75.10893789963754,39.9846156913058
PP-2025-010850,2029 N 9TH ST,New Construction or Additions,"basement:
2 water heaters

- first floor apartment:
1 full bathroom
1 kitchen sink 

2nd and 3rd floor apartment:
3 full bathrooms 
1 kitchen sink",2025-08-22 04:00:00+00,-75.14809276966714,39.98281920084868
ZP-2025-006022,4498 LIVINGSTON ST,"New construction, addition, GFA change",FOR THE ERECTION OF AN ADDITION ABOVE AN EXISTING ATTACHED STRUCTURE. SIZE AND LOCATION AS SHOWN ON APPLICATION/PLANS. ,2025-07-07 21:28:59+00,,
PP-2024-017414,13489 DAMAR DR,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2024-009701,2025-04-29 04:00:00+00,,
PP-2025-010267,623-33 N 55TH ST,New Construction or Additions,Plumbing Permit (Exterior Building Drainage) for combo RP-2025-005169,2025-10-14 04:00:00+00,-75.23004861010467,39.96978105079021
PP-2025-010263,623-33 N 55TH ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2025-005168,2025-10-14 04:00:00+00,-75.23004861010467,39.96978105079021
PP-2024-006107,1554 S MYRTLEWOOD ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2024-002834,2024-11-22 05:00:00+00,-75.19401989964757,39.933875791271625
PP-2022-005473,2418 MASTER ST,New Construction or Additions,Plumbing Permit (Water Distribution) for combo RP-2021-019642,2023-04-12 04:00:00+00,-75.17569595999747,39.976509670703074
PP-2024-002555,2501-35 E HAGERT ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2023-011721,2025-07-02 04:00:00+00,-75.12215623994686,39.977705180978276
PP-2022-015238,202 KALOS ST,New Construction or Additions,Installing 13 Fixtures & 1 Washer Machine,2022-10-20 04:00:00+00,-75.20759164983934,40.01852596094603
PP-2021-003386,1827 N MARSHALL ST,New Construction or Additions,"Installing Two 1"" Water Services, 5"" Curb Trap, 4"" Main Drain & 4"" Fresh Air Inlet",2021-03-01 05:00:00+00,-75.14544707008476,39.979486150899845
PP-2024-006938,2112 N FRANKLIN ST,New Construction or Additions,Plumbing Permit (Interior) for combo RP-2024-004557,2024-07-10 04:00:00+00,-75.14658435965652,39.98373714129188
PP-2023-014776,4313 TOWER ST,New Construction or Additions,INSTALL 10 FIXTURES.,2023-10-30 04:00:00+00,-75.21986859051806,40.02655351127204
PP-2020-012318,1025 S 25TH ST,New Construction or Additions,FOR THE NEW CONSTRUCTION OF AN ATTACHED FOUR (4) STORY TWO (2) FAMILY STRUCTURE WITH ROOF DECK ACCESSED BY A PILOTHOUSE AS PER PLAN. SHEETING AND SHORING AS PRESCRIBED IN GEOTECH REPORT. SEPARATE PERMITS REQUIRED FOR SPRINKLER (13R) WORK. ENERGY CODE COMPLIANCE IN ACCORDANCE WITH 2018 IECC. PRIOR TO ISSUANCE OF C/O SUBMITTAL OF AIR BARRIER CHECKLIST AND ENVELOPE TESTING CERTIFICATE IS REQUIRED. BOTH TO BE COMPLETED BY AN APPROVED PARTY.,2021-11-03 04:00:00+00,-75.18365182003731,39.9403583913391
